EMP_SER_NUM,WEEK_ENDING_DATE,ACTIVITY_CODE,DAY,LEAVE_DATE,BMS_LEAVE_TYPE,FINAL_LEAVE_TYPE_BMS,BMS_HOURS,WORK_ITEM_ID
P20948,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
P20948,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P2094C,2024-09-20,XL0A00,MON,2024-09-16,Vacation,Vacation,4.0,TIMEAWAY
P2094C,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
P2094D,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P2094D,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P2094J,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P2094O,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
P2094R,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P2094T,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P2094T,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
P2094W,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P2094W,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P2094W,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P2094W,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P2094W,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P2094X,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
P20956,2024-09-27,XL0I00,WED,2024-09-25,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P20957,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P20957,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P20958,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P2095F,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,4.0,TIMEAWAY
P2095K,2024-09-13,XL0A00,FRI,2024-09-13,Vacation,Vacation,8.0,TIMEAWAY
P2095K,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P2095K,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P2095N,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P20963,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P20965,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P20965,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P20965,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P20965,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P20965,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P2096B,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P2096J,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P2096J,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P2096J,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P2096R,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P2096R,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P2096R,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
P2096V,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,4.0,TIMEAWAY
P2097O,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P2097R,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P2097S,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P2097S,2024-09-27,XL0I00,MON,2024-09-23,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P2097U,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P2097U,2024-09-27,XL0I00,FRI,2024-09-27,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P20983,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P20986,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P20988,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P20989,2024-09-27,XL0I00,MON,2024-09-23,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P2098F,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P2098X,2024-09-13,XL0A00,FRI,2024-09-13,Vacation,Vacation,8.0,TIMEAWAY
P2098X,2024-09-27,XL0I00,WED,2024-09-25,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,4.0,TIMEAWAY
P20990,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P2099M,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P2099Q,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P2099Q,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P209A1,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209AA,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209AR,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,4.0,TIMEAWAY
P209AU,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,4.0,TIMEAWAY
P209B2,2024-09-13,XL0D00,FRI,2024-09-13,Illness,Sick,4.0,TIMEAWAY
P209B4,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209BB,2024-08-23,XL0B00,FRI,2024-08-23,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
P209BM,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,4.0,TIMEAWAY
P209BM,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,4.0,TIMEAWAY
P209BQ,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,4.0,TIMEAWAY
P209BT,2024-09-06,XL0D00,FRI,2024-09-06,Illness,Sick,8.0,TIMEAWAY
P209BT,2024-09-06,XL0D00,WED,2024-09-04,Illness,Sick,8.0,TIMEAWAY
P209BT,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,4.0,TIMEAWAY
P209BU,2024-09-27,XL0A00,SAT,2024-09-21,Vacation,Vacation,8.0,TIMEAWAY
P209BZ,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
P209C0,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209C0,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P209C0,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P209C0,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,4.0,TIMEAWAY
P209C6,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209C9,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P209CD,2024-09-20,XL0A00,MON,2024-09-16,Vacation,Vacation,8.0,TIMEAWAY
P209CD,2024-09-20,XL0A00,WED,2024-09-18,Vacation,Vacation,8.0,TIMEAWAY
P209D1,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P209D2,2024-09-20,XL0J00,TUE,2024-09-17,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
P209DB,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209DC,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P209DF,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P209DG,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P209DP,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209E1,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,4.0,TIMEAWAY
P209E4,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,4.0,TIMEAWAY
P209ED,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P209EI,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P209EI,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
P209EU,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209EU,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P209F3,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P209F6,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209G6,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
P209G6,2024-09-20,XL0D00,MON,2024-09-16,Illness,Sick,8.0,TIMEAWAY
P209G6,2024-09-20,XL0D00,TUE,2024-09-17,Illness,Sick,8.0,TIMEAWAY
P209GB,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P209GE,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P209GK,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P209GR,2024-09-20,XL0A00,THU,2024-09-19,Vacation,Vacation,8.0,TIMEAWAY
P209GR,2024-09-20,XL0A00,WED,2024-09-18,Vacation,Vacation,8.0,TIMEAWAY
P209GR,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
P209GT,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P209H7,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,4.0,TIMEAWAY
P209H8,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209HC,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209HC,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P209HI,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P209I8,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P209II,2024-09-20,XL0A00,FRI,2024-09-20,Vacation,Vacation,8.0,TIMEAWAY
P209II,2024-09-20,XL0A00,THU,2024-09-19,Vacation,Vacation,8.0,TIMEAWAY
P209IP,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P209IS,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
P209J2,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P209JG,2024-08-30,XL0B00,MON,2024-08-26,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
P209JJ,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209JJ,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209JJ,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P209JJ,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P209JJ,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P209JM,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
P209JS,2024-09-13,XL0D00,THU,2024-09-12,Illness,Sick,8.0,TIMEAWAY
P209JS,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209JS,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P209K0,2024-09-06,XL0A00,FRI,2024-09-06,Vacation,Vacation,8.0,TIMEAWAY
P209K0,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P209K0,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
P209K7,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
P209KC,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P209KJ,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P209KJ,2024-09-27,XL0I00,MON,2024-09-23,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P209KP,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,4.0,TIMEAWAY
P209KV,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
P209L3,2024-09-27,XL0I00,MON,2024-09-23,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P209L7,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209LG,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TMAW    
P209LG,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TMAW    
P209LG,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TMAW    
P209LG,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TMAW    
P209LI,2024-09-20,XL0A00,THU,2024-09-19,Vacation,Vacation,8.0,TIMEAWAY
P209LI,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209LO,2024-09-13,XL0A00,THU,2024-09-12,Vacation,Vacation,8.0,TIMEAWAY
P209LO,2024-09-13,XL0A00,WED,2024-09-11,Vacation,Vacation,8.0,TIMEAWAY
P209LS,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209LS,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P209LV,2024-09-27,XL0I00,MON,2024-09-23,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P209LZ,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,4.0,TIMEAWAY
P209M0,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209M1,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P209M3,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209M3,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
P209MD,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P209MD,2024-09-13,XL0D00,MON,2024-09-09,Illness,Sick,8.0,TIMEAWAY
P209MS,2024-07-05,XL0A00,FRI,2024-07-05,Vacation,Vacation,8.0,TIMEAWAY
P209MS,2024-07-05,XL0D00,TUE,2024-07-02,Illness,Sick,8.0,TIMEAWAY
P209MS,2024-07-05,XL0D00,WED,2024-07-03,Illness,Sick,8.0,TIMEAWAY
P209MS,2024-07-05,XL0I00,THU,2024-07-04,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P209MS,2024-08-30,XL0A00,FRI,2024-08-30,Vacation,Vacation,8.0,TIMEAWAY
P209MS,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
P209N2,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,4.0,TIMEAWAY
P209N3,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209N4,2024-09-13,XL0D00,THU,2024-09-12,Illness,Sick,8.0,TIMEAWAY
P209N5,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P209NB,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209NC,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209NI,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P209NL,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209O2,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209O2,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P209O9,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209OS,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209OS,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209P1,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209P1,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P209P2,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
P209PG,2024-09-20,XL0D00,TUE,2024-09-17,Illness,Sick,8.0,TIMEAWAY
P209PG,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209PU,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P209PX,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209PZ,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P209Q2,2024-07-26,XL0I00,WED,2024-07-24,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,4.0,TIMEAWAY
P209Q4,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
P209QM,2024-09-20,XL0A00,TUE,2024-09-17,Vacation,Vacation,8.0,TIMEAWAY
P209QM,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P209QR,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P209QX,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209R0,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209R0,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P209R2,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209R6,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,4.0,TIMEAWAY
P209RB,2024-09-20,XL0A00,WED,2024-09-18,Vacation,Vacation,8.0,TIMEAWAY
P209RB,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
P209RB,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P209RE,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P209RE,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P209RX,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,4.0,TIMEAWAY
P209S1,2024-09-27,XL0J00,FRI,2024-09-27,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
P209S1,2024-09-27,XL0J00,MON,2024-09-23,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
P209S1,2024-09-27,XL0J00,THU,2024-09-26,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
P209S1,2024-09-27,XL0J00,TUE,2024-09-24,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
P209S1,2024-09-27,XL0J00,WED,2024-09-25,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
P209S8,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209S8,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P209S8,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P209SM,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P209SM,2024-09-06,XL0J00,FRI,2024-09-06,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
P209SM,2024-09-20,XL0A00,THU,2024-09-19,Vacation,Vacation,8.0,TIMEAWAY
P209SM,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,8.0,TIMEAWAY
P209SN,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209SN,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P209SN,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
P209SN,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,8.0,TIMEAWAY
P209SN,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,8.0,TIMEAWAY
P209SR,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P209SR,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P209SR,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P209SY,2024-09-27,XL0I00,TUE,2024-09-24,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P209T1,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P209T1,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P209T1,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P209T4,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,4.0,TIMEAWAY
P209T8,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209TB,2024-09-20,XL0A00,THU,2024-09-19,Vacation,Vacation,8.0,TIMEAWAY
P209TB,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
P209TG,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209TG,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P209TI,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P209TL,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P209TS,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P209TS,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P209TY,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209UE,2024-09-20,XL0A00,MON,2024-09-16,Vacation,Vacation,8.0,TIMEAWAY
P209UH,2024-09-13,XL0A00,FRI,2024-09-13,Vacation,Vacation,8.0,TIMEAWAY
P209UH,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
P209UI,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209UR,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P209UU,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209UU,2024-09-27,XL0I00,MON,2024-09-23,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P209UY,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
P209UY,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P209V0,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P209V9,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P209VB,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
P209VG,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P209VJ,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P209VW,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P209VW,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
P209VY,2024-04-12,XL0B00,TUE,2024-04-09,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
P209VY,2024-04-12,XL0B00,WED,2024-04-10,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
P209VY,2024-04-12,XL0I00,THU,2024-04-11,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P209VZ,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P209W1,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
P209W1,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
P209WI,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
P209WI,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
P209WI,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P209WM,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P209WT,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
